"","U","V","T","tstamp","SID","SCODE","SFNAME","STYPE","wd","ws","air_temp","Poll_Value"
"1",-2.094278,57.15736,1,2020-02-01,1,"ABD","Aberdeen","Urban Background",266.296717463483,7.82083333333333,4.78333333333333,4.24520833333333
"2",-3.2429,55.79216,1,2020-02-01,2,"ACTH","Auchencorth Moss","Rural Background",251.39914477319,9.33333333333333,4.68333333333333,1.80125
"3",-5.928833,54.59965,1,2020-02-01,3,"BEL2","Belfast Centre","Urban Background",260.870082276749,9.2875,5.8625,9.285625
"4",-1.874978,52.476145,1,2020-02-01,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",258.496385488857,6.43333333333333,7.35416666666667,7.218
"5",-3.007175,53.80489,1,2020-02-01,5,"BLC2","Blackpool Marton","Urban Background",254.264275559535,10.4083333333333,7.21666666666667,14.9214583333333
"6",-1.918235,52.481346,1,2020-02-01,6,"BMLD","Birmingham Ladywood","Urban Background",256.220951678,6.9,7.07916666666667,6.54975
"7",-1.454946,53.244131,1,2020-02-01,7,"CHLG","Chesterfield Loundsley Green","Urban Background",257.555204148857,10.0416666666667,6.78333333333333,6.50554166666667
"8",-1.456928,53.231751,1,2020-02-01,8,"CHS7","Chesterfield Roadside","Urban Traffic",257.555204148857,10.0416666666667,6.78333333333333,6.857375
"9",-1.560189,52.411628,1,2020-02-01,9,"COAL","Coventry Allesley","Urban Background",253.620466159592,8.38333333333333,7.09583333333333,7.01066666666667
"10",-2.334139,53.48481,1,2020-02-01,10,"ECCL","Salford Eccles","Urban Background",256.175246834077,8.08333333333333,6.70416666666667,8.67429166666667
"11",-3.182186,55.945589,1,2020-02-01,11,"ED3","Edinburgh St Leonards","Urban Background",250.595796222208,10.0458333333333,7.0125,3.398125
"12",-4.238214,55.860936,1,2020-02-01,12,"GHSR","Glasgow High Street","Urban Traffic",254.074913168526,6.1,6.2375,4.8065
"13",-4.734421,55.944079,1,2020-02-01,13,"GKA8","Greenock A8 Roadside","Urban Traffic",257.371604081233,7.67916666666667,6,3.407125
"14",-4.243631,55.865782,1,2020-02-01,14,"GLKP","Glasgow Townhead","Urban Background",254.074913168526,6.1,6.2375,4.494875
"15",-0.037418,51.449674,1,2020-02-01,15,"HP1","London Honor Oak Park","Urban Background",260.136738410996,5.575,8.3875,6.48591666666667
"16",-0.213492,51.52105,1,2020-02-01,16,"KC1","London N. Kensington","Urban Background",257.474383014086,5.50833333333333,8.1125,6.79533333333333
"17",-1.533119,52.28881,1,2020-02-01,17,"LEAM","Leamington Spa","Urban Background",253.563313038188,8.58333333333333,7.21666666666667,6.88683333333333
"18",-7.900328,54.43951,1,2020-02-01,18,"LN","Lough Navar","Rural Background",261.904107439228,8.93333333333333,6.0875,4.15683333333333
"19",1.302686,52.614823,1,2020-02-01,19,"NO12","Norwich Lakenfields","Urban Background",254.422811190964,7.80416666666667,7.34583333333333,5.85208333333333
"20",-1.146447,52.95473,1,2020-02-01,20,"NOTT","Nottingham Centre","Urban Background",256.677270081363,7.30833333333333,7.52916666666667,8.6125
"21",-1.260278,51.744806,1,2020-02-01,21,"OX8","Oxford St Ebbes","Urban Background",256.37914400267,8.00416666666667,7.10416666666667,8.47870833333333
"22",-2.680353,53.76559,1,2020-02-01,22,"PRES","Preston","Urban Background",255.208664567295,9.1625,6.55,10.3774166666667
"23",0.634889,51.45617,1,2020-02-01,23,"ROCH","Rochester Stoke","Rural Background",256.016911405417,9.05,8.50416666666667,5.72229166666667
"24",0.678331,51.544166,1,2020-02-01,24,"SEND","Southend-on-Sea","Urban Background",257.221457013576,8.89583333333333,8.3875,6.274625
"25",-1.478096,53.378622,1,2020-02-01,25,"SHDG","Sheffield Devonshire Green","Urban Background",260.749434961089,8.05,7.19166666666667,6.341375
"26",-1.395757,50.908173,1,2020-02-01,26,"SOUT","Southampton Centre","Urban Background",259.058352410522,5.325,8.64166666666667,8.888625
"27",-1.406878,54.88361,1,2020-02-01,27,"SUN2","Sunderland Silksworth","Urban Background",259.138347201988,10.8375,7.46666666666667,3.93575
"28",-3.022722,53.37287,1,2020-02-01,28,"TRAN","Wirral Tranmere","Urban Background",260.522668649544,6.6375,7.1625,7.36741666666667
"29",-2.638139,53.54914,1,2020-02-01,29,"WIG5","Wigan Centre","Urban Background",258.588182174814,8.2375,6.3125,8.40116666666667
"30",-3.002829,53.042282,1,2020-02-01,30,"WREX","Wrexham","Urban Traffic",262.63684510204,9.375,5.975,6.94583333333333
"31",-2.094278,57.15736,2,2020-02-02,1,"ABD","Aberdeen","Urban Background",209.636379134263,2.92083333333333,1.45,16.0112916666667
"32",-3.2429,55.79216,2,2020-02-02,2,"ACTH","Auchencorth Moss","Rural Background",221.542937711465,6.44166666666667,2.91666666666667,2.17975
"33",-5.928833,54.59965,2,2020-02-02,3,"BEL2","Belfast Centre","Urban Background",240.033782014745,7.37083333333333,6.00833333333333,10.1484583333333
"34",-1.874978,52.476145,2,2020-02-02,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",235.791715984766,4.66666666666667,7.45,8.717625
"35",-3.007175,53.80489,2,2020-02-02,5,"BLC2","Blackpool Marton","Urban Background",229.530436291868,8.2125,7.48333333333333,11.15275
"36",-1.918235,52.481346,2,2020-02-02,6,"BMLD","Birmingham Ladywood","Urban Background",225.360313574259,4.35416666666667,7.20416666666667,8.01983333333333
"37",-1.454946,53.244131,2,2020-02-02,7,"CHLG","Chesterfield Loundsley Green","Urban Background",241.878567720033,8.07083333333333,6.69166666666667,6.252
"38",-1.456928,53.231751,2,2020-02-02,8,"CHS7","Chesterfield Roadside","Urban Traffic",241.878567720033,8.07083333333333,6.69166666666667,6.41716666666667
"39",-1.560189,52.411628,2,2020-02-02,9,"COAL","Coventry Allesley","Urban Background",237.315114280806,6.37083333333333,7.27083333333333,8.76666666666667
"40",-2.334139,53.48481,2,2020-02-02,10,"ECCL","Salford Eccles","Urban Background",235.768514471717,5.9625,7.20416666666667,8.22625
"41",-3.182186,55.945589,2,2020-02-02,11,"ED3","Edinburgh St Leonards","Urban Background",227.025408757432,4.67916666666667,4.22083333333333,3.21158333333333
"42",-4.238214,55.860936,2,2020-02-02,12,"GHSR","Glasgow High Street","Urban Traffic",213.194075808872,4.05,3.82083333333333,4.83783333333333
"43",-4.734421,55.944079,2,2020-02-02,13,"GKA8","Greenock A8 Roadside","Urban Traffic",207.814705383036,4.89583333333333,3.59166666666667,4.787125
"44",-4.243631,55.865782,2,2020-02-02,14,"GLKP","Glasgow Townhead","Urban Background",213.194075808872,4.05,3.82083333333333,5.59154166666667
"45",-0.037418,51.449674,2,2020-02-02,15,"HP1","London Honor Oak Park","Urban Background",248.537609241825,4.48333333333333,8.99583333333333,8.30391666666667
"46",-0.213492,51.52105,2,2020-02-02,16,"KC1","London N. Kensington","Urban Background",245.588541920401,4.2625,8.64583333333333,8.819875
"47",-1.533119,52.28881,2,2020-02-02,17,"LEAM","Leamington Spa","Urban Background",238.419371722424,6.7,7.47083333333333,8.49358333333333
"48",-7.900328,54.43951,2,2020-02-02,18,"LN","Lough Navar","Rural Background",236.315666985243,8.92916666666667,6.35416666666667,5.54641666666667
"49",1.302686,52.614823,2,2020-02-02,19,"NO12","Norwich Lakenfields","Urban Background",247.223138983411,6.44583333333333,7.04166666666667,7.62979166666667
"50",-1.146447,52.95473,2,2020-02-02,20,"NOTT","Nottingham Centre","Urban Background",243.293068659041,6.02916666666667,7.39166666666667,9.31995833333333
"51",-1.260278,51.744806,2,2020-02-02,21,"OX8","Oxford St Ebbes","Urban Background",250.975308081958,6.6,7.98333333333333,8.79120833333333
"52",-2.680353,53.76559,2,2020-02-02,22,"PRES","Preston","Urban Background",235.083194165266,7.64166666666667,7.0125,7.737
"53",0.634889,51.45617,2,2020-02-02,23,"ROCH","Rochester Stoke","Rural Background",250.632344783723,8.49583333333333,8.79166666666667,8.68808333333333
"54",0.678331,51.544166,2,2020-02-02,24,"SEND","Southend-on-Sea","Urban Background",250.350204797712,8.41666666666667,8.65833333333333,8.39725
"55",-1.478096,53.378622,2,2020-02-02,25,"SHDG","Sheffield Devonshire Green","Urban Background",252.415617521892,6.3,7.27916666666667,7.1345
"56",-1.395757,50.908173,2,2020-02-02,26,"SOUT","Southampton Centre","Urban Background",251.317930706739,5.37083333333333,9.97916666666667,10.3695
"57",-1.406878,54.88361,2,2020-02-02,27,"SUN2","Sunderland Silksworth","Urban Background",227.313208798781,5.16666666666667,6.225,4.44870833333333
"58",-3.022722,53.37287,2,2020-02-02,28,"TRAN","Wirral Tranmere","Urban Background",239.760226236825,5.86666666666667,8.35833333333333,6.97429166666667
"59",-2.638139,53.54914,2,2020-02-02,29,"WIG5","Wigan Centre","Urban Background",236.644084757752,6.80833333333333,6.85833333333333,8.110375
"60",-3.002829,53.042282,2,2020-02-02,30,"WREX","Wrexham","Urban Traffic",246.113877059297,8.3,6.86666666666667,7.350625
"61",-2.094278,57.15736,3,2020-02-03,1,"ABD","Aberdeen","Urban Background",253.333362930784,8.6,4.06666666666667,3.916
"62",-3.2429,55.79216,3,2020-02-03,2,"ACTH","Auchencorth Moss","Rural Background",264.626748348694,10.8958333333333,3.02083333333333,3.36779166666667
"63",-5.928833,54.59965,3,2020-02-03,3,"BEL2","Belfast Centre","Urban Background",276.331086699958,10.5541666666667,4.325,5.76066666666667
"64",-1.874978,52.476145,3,2020-02-03,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",269.224006130018,5.02083333333333,5.60833333333333,6.69229166666667
"65",-3.007175,53.80489,3,2020-02-03,5,"BLC2","Blackpool Marton","Urban Background",271.850601637127,11.0625,6.39583333333333,11.008375
"66",-1.918235,52.481346,3,2020-02-03,6,"BMLD","Birmingham Ladywood","Urban Background",264.193092101939,5.00416666666667,5.2875,5.47766666666667
"67",-1.454946,53.244131,3,2020-02-03,7,"CHLG","Chesterfield Loundsley Green","Urban Background",272.731058693026,10.975,4.90833333333333,5.18375
"68",-1.456928,53.231751,3,2020-02-03,8,"CHS7","Chesterfield Roadside","Urban Traffic",272.731058693026,10.975,4.90833333333333,5.68595833333333
"69",-1.560189,52.411628,3,2020-02-03,9,"COAL","Coventry Allesley","Urban Background",263.520599073865,6.8375,5.21666666666667,6.23825
"70",-2.334139,53.48481,3,2020-02-03,10,"ECCL","Salford Eccles","Urban Background",267.736993858252,6.95833333333333,5.46666666666667,7.80266666666667
"71",-3.182186,55.945589,3,2020-02-03,11,"ED3","Edinburgh St Leonards","Urban Background",261.207010122052,12.95,5.725,5.12004166666667
"72",-4.238214,55.860936,3,2020-02-03,12,"GHSR","Glasgow High Street","Urban Traffic",269.246522770899,8.425,4.95833333333333,6.04754166666667
"73",-4.734421,55.944079,3,2020-02-03,13,"GKA8","Greenock A8 Roadside","Urban Traffic",272.938575062203,11.0125,4.6,6.15679166666667
"74",-4.243631,55.865782,3,2020-02-03,14,"GLKP","Glasgow Townhead","Urban Background",269.246522770899,8.425,4.95833333333333,6.329625
"75",-0.037418,51.449674,3,2020-02-03,15,"HP1","London Honor Oak Park","Urban Background",268.865243274139,4.75,6.98333333333333,7.93541666666667
"76",-0.213492,51.52105,3,2020-02-03,16,"KC1","London N. Kensington","Urban Background",267.999136859099,4.72916666666667,6.65833333333333,7.94233333333333
"77",-1.533119,52.28881,3,2020-02-03,17,"LEAM","Leamington Spa","Urban Background",262.351551518858,6.85833333333333,5.25416666666667,6.12620833333333
"78",-7.900328,54.43951,3,2020-02-03,18,"LN","Lough Navar","Rural Background",282.401223865461,11.1916666666667,4.775,4.9725
"79",1.302686,52.614823,3,2020-02-03,19,"NO12","Norwich Lakenfields","Urban Background",267.392202774761,6.9625,5.76666666666667,6.956625
"80",-1.146447,52.95473,3,2020-02-03,20,"NOTT","Nottingham Centre","Urban Background",267.836331372646,7.55,5.5625,7.04704166666667
"81",-1.260278,51.744806,3,2020-02-03,21,"OX8","Oxford St Ebbes","Urban Background",267.170239279497,6.42083333333333,5.74583333333333,7.80566666666667
"82",-2.680353,53.76559,3,2020-02-03,22,"PRES","Preston","Urban Background",272.144773492301,9.57916666666667,5.64583333333333,10.6316666666667
"83",0.634889,51.45617,3,2020-02-03,23,"ROCH","Rochester Stoke","Rural Background",270.937841178894,7.72916666666667,7.87916666666667,7.653375
"84",0.678331,51.544166,3,2020-02-03,24,"SEND","Southend-on-Sea","Urban Background",271.983917004407,7.82083333333333,7.79166666666667,7.9
"85",-1.478096,53.378622,3,2020-02-03,25,"SHDG","Sheffield Devonshire Green","Urban Background",276.680771089436,9.09166666666667,5.58333333333333,5.718375
"86",-1.395757,50.908173,3,2020-02-03,26,"SOUT","Southampton Centre","Urban Background",272.473068514452,4.3375,7.375,9.20995833333333
"87",-1.406878,54.88361,3,2020-02-03,27,"SUN2","Sunderland Silksworth","Urban Background",273.801617451714,11.4583333333333,6.42083333333333,3.83058333333333
"88",-3.022722,53.37287,3,2020-02-03,28,"TRAN","Wirral Tranmere","Urban Background",277.05535833881,7.975,6.5875,6.97229166666667
"89",-2.638139,53.54914,3,2020-02-03,29,"WIG5","Wigan Centre","Urban Background",275.640338284291,8.3375,5.37083333333333,7.633625
"90",-3.002829,53.042282,3,2020-02-03,30,"WREX","Wrexham","Urban Traffic",276.857003009547,9.64166666666667,4.66666666666667,5.33708333333333
"91",-2.094278,57.15736,4,2020-02-04,1,"ABD","Aberdeen","Urban Background",323.200865677957,7.14583333333333,3.71666666666667,7.38491666666667
"92",-3.2429,55.79216,4,2020-02-04,2,"ACTH","Auchencorth Moss","Rural Background",298.336154553628,7.3875,3.23333333333333,2.59325
"93",-5.928833,54.59965,4,2020-02-04,3,"BEL2","Belfast Centre","Urban Background",307.311089915469,7.70833333333333,4.175,11.18225
"94",-1.874978,52.476145,4,2020-02-04,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",315.581167861442,5.77916666666667,5.04166666666667,7.95734782608696
"95",-3.007175,53.80489,4,2020-02-04,5,"BLC2","Blackpool Marton","Urban Background",315.143766024675,9.90833333333333,6.0625,11.59
"96",-1.918235,52.481346,4,2020-02-04,6,"BMLD","Birmingham Ladywood","Urban Background",317.063109045912,5.975,4.87083333333333,7.534375
"97",-1.454946,53.244131,4,2020-02-04,7,"CHLG","Chesterfield Loundsley Green","Urban Background",309.659709428455,8.37916666666667,4.40833333333333,5.7685
"98",-1.456928,53.231751,4,2020-02-04,8,"CHS7","Chesterfield Roadside","Urban Traffic",309.659709428455,8.37916666666667,4.40833333333333,6.86908333333333
"99",-1.560189,52.411628,4,2020-02-04,9,"COAL","Coventry Allesley","Urban Background",312.056619359007,7.72916666666667,4.69583333333333,7.827375
"100",-2.334139,53.48481,4,2020-02-04,10,"ECCL","Salford Eccles","Urban Background",313.8302548349,8.0625,4.89583333333333,10.109125
"101",-3.182186,55.945589,4,2020-02-04,11,"ED3","Edinburgh St Leonards","Urban Background",276.760608297097,7.775,4.8,4.83095833333333
"102",-4.238214,55.860936,4,2020-02-04,12,"GHSR","Glasgow High Street","Urban Traffic",299.609077100658,4.92916666666667,4.85833333333333,4.56470833333333
"103",-4.734421,55.944079,4,2020-02-04,13,"GKA8","Greenock A8 Roadside","Urban Traffic",306.696820888625,6.85416666666667,4.90416666666667,4.50208333333333
"104",-4.243631,55.865782,4,2020-02-04,14,"GLKP","Glasgow Townhead","Urban Background",299.609077100658,4.92916666666667,4.85833333333333,4.031125
"105",-0.037418,51.449674,4,2020-02-04,15,"HP1","London Honor Oak Park","Urban Background",304.580121562847,4.95833333333333,5.04166666666667,5.64266666666667
"106",-0.213492,51.52105,4,2020-02-04,16,"KC1","London N. Kensington","Urban Background",313.57542327657,5.62083333333333,5.1,6.39441666666667
"107",-1.533119,52.28881,4,2020-02-04,17,"LEAM","Leamington Spa","Urban Background",308.608886352297,7.2,4.60416666666667,7.43320833333333
"108",-7.900328,54.43951,4,2020-02-04,18,"LN","Lough Navar","Rural Background",307.861308862561,7.19583333333333,4.8125,7.39
"109",1.302686,52.614823,4,2020-02-04,19,"NO12","Norwich Lakenfields","Urban Background",309.164329432581,8.67083333333333,4.5375,6.43966666666667
"110",-1.146447,52.95473,4,2020-02-04,20,"NOTT","Nottingham Centre","Urban Background",303.694244359561,5.925,4.95,8.8355
"111",-1.260278,51.744806,4,2020-02-04,21,"OX8","Oxford St Ebbes","Urban Background",305.314550436117,7.50416666666667,4.6625,5.01279166666667
"112",-2.680353,53.76559,4,2020-02-04,22,"PRES","Preston","Urban Background",310.285877273296,7.95416666666667,4.9125,9.29053846153846
"113",0.634889,51.45617,4,2020-02-04,23,"ROCH","Rochester Stoke","Rural Background",307.134217247678,10.1791666666667,6.29583333333333,5.06391666666667
"114",0.678331,51.544166,4,2020-02-04,24,"SEND","Southend-on-Sea","Urban Background",308.594093831052,10.0041666666667,6.17083333333333,5.35966666666667
"115",-1.478096,53.378622,4,2020-02-04,25,"SHDG","Sheffield Devonshire Green","Urban Background",309.382309203207,6.94583333333333,5.12083333333333,6.137125
"116",-1.395757,50.908173,4,2020-02-04,26,"SOUT","Southampton Centre","Urban Background",318.267444223755,6.025,6.04166666666667,5.99052173913043
"117",-1.406878,54.88361,4,2020-02-04,27,"SUN2","Sunderland Silksworth","Urban Background",314.086121890342,11.2583333333333,6.05,6.03
"118",-3.022722,53.37287,4,2020-02-04,28,"TRAN","Wirral Tranmere","Urban Background",310.075737414644,7.375,6.29583333333333,10.73325
"119",-2.638139,53.54914,4,2020-02-04,29,"WIG5","Wigan Centre","Urban Background",312.819735563263,8.09583333333333,4.64583333333333,10.1690833333333
"120",-3.002829,53.042282,4,2020-02-04,30,"WREX","Wrexham","Urban Traffic",312.990118500737,9.8125,4.52083333333333,7.04116666666667
"121",-2.094278,57.15736,5,2020-02-05,1,"ABD","Aberdeen","Urban Background",240.525630357018,3.65416666666667,2.72083333333333,5.8
"122",-3.2429,55.79216,5,2020-02-05,2,"ACTH","Auchencorth Moss","Rural Background",248.128983773819,7.325,1.92916666666667,4.54016666666667
"123",-5.928833,54.59965,5,2020-02-05,3,"BEL2","Belfast Centre","Urban Background",242.51675584155,4.05,1.55416666666667,15.3409583333333
"124",-1.874978,52.476145,5,2020-02-05,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",290.184430375991,1.8875,1.40416666666667,14.160875
"125",-3.007175,53.80489,5,2020-02-05,5,"BLC2","Blackpool Marton","Urban Background",217.495073101753,3.0625,3.47916666666667,11.915375
"126",-1.918235,52.481346,5,2020-02-05,6,"BMLD","Birmingham Ladywood","Urban Background",297.633237516637,1.9,1.55,11.17825
"127",-1.454946,53.244131,5,2020-02-05,7,"CHLG","Chesterfield Loundsley Green","Urban Background",272.615320438291,3.15,2.77083333333333,12.5822083333333
"128",-1.456928,53.231751,5,2020-02-05,8,"CHS7","Chesterfield Roadside","Urban Traffic",272.615320438291,3.15,2.77083333333333,15.4850434782609
"129",-1.560189,52.411628,5,2020-02-05,9,"COAL","Coventry Allesley","Urban Background",280.677391102752,2.09166666666667,1.22083333333333,14.4035416666667
"130",-2.334139,53.48481,5,2020-02-05,10,"ECCL","Salford Eccles","Urban Background",220.569813881025,1.72083333333333,1.64166666666667,18.8907083333333
"131",-3.182186,55.945589,5,2020-02-05,11,"ED3","Edinburgh St Leonards","Urban Background",258.134378934124,7.5625,3.925,5.636875
"132",-4.238214,55.860936,5,2020-02-05,12,"GHSR","Glasgow High Street","Urban Traffic",233.361261013837,3.55833333333333,3.50416666666667,7.55220833333333
"133",-4.734421,55.944079,5,2020-02-05,13,"GKA8","Greenock A8 Roadside","Urban Traffic",234.334838705451,4.13333333333333,3.3,6.40104166666667
"134",-4.243631,55.865782,5,2020-02-05,14,"GLKP","Glasgow Townhead","Urban Background",233.361261013837,3.55833333333333,3.50416666666667,7.847
"135",-0.037418,51.449674,5,2020-02-05,15,"HP1","London Honor Oak Park","Urban Background",280.355849307859,1.57083333333333,2.61666666666667,14.0135
"136",-0.213492,51.52105,5,2020-02-05,16,"KC1","London N. Kensington","Urban Background",287.116170280887,1.61666666666667,2.15833333333333,15.9828333333333
"137",-1.533119,52.28881,5,2020-02-05,17,"LEAM","Leamington Spa","Urban Background",272.000602773108,1.9875,1.44583333333333,12.6483333333333
"138",-7.900328,54.43951,5,2020-02-05,18,"LN","Lough Navar","Rural Background",213.519412547503,4.0875,2.22916666666667,4.83983333333333
"139",1.302686,52.614823,5,2020-02-05,19,"NO12","Norwich Lakenfields","Urban Background",289.511667296369,3,3.225,12.7605416666667
"140",-1.146447,52.95473,5,2020-02-05,20,"NOTT","Nottingham Centre","Urban Background",264.971017405492,2.20416666666667,0.5625,22.0480416666667
"141",-1.260278,51.744806,5,2020-02-05,21,"OX8","Oxford St Ebbes","Urban Background",288.507649077069,1.5875,1.475,9.625625
"142",-2.680353,53.76559,5,2020-02-05,22,"PRES","Preston","Urban Background",220.099532845725,2.525,2.59166666666667,12.63075
"143",0.634889,51.45617,5,2020-02-05,23,"ROCH","Rochester Stoke","Rural Background",315.504343263972,3.46666666666667,5.05,10.742
"144",0.678331,51.544166,5,2020-02-05,24,"SEND","Southend-on-Sea","Urban Background",318.037616392206,3.725,4.8875,9.10875
"145",-1.478096,53.378622,5,2020-02-05,25,"SHDG","Sheffield Devonshire Green","Urban Background",274.98757740929,2.32083333333333,2.87083333333333,11.7099583333333
"146",-1.395757,50.908173,5,2020-02-05,26,"SOUT","Southampton Centre","Urban Background",17.5442863160229,1.3125,2.8125,13.5004583333333
"147",-1.406878,54.88361,5,2020-02-05,27,"SUN2","Sunderland Silksworth","Urban Background",264.221756225596,5.30833333333333,4.60833333333333,8.09758333333333
"148",-3.022722,53.37287,5,2020-02-05,28,"TRAN","Wirral Tranmere","Urban Background",234.297558571736,1.82083333333333,3.27083333333333,11.9359166666667
"149",-2.638139,53.54914,5,2020-02-05,29,"WIG5","Wigan Centre","Urban Background",208.477931575939,2.30416666666667,1.95833333333333,19.0234117647059
"150",-3.002829,53.042282,5,2020-02-05,30,"WREX","Wrexham","Urban Traffic",271.894838177886,3.34583333333333,2.37083333333333,11.68925
"151",-2.094278,57.15736,6,2020-02-06,1,"ABD","Aberdeen","Urban Background",232.19739999206,2.79583333333333,2.76666666666667,6.34629166666667
"152",-3.2429,55.79216,6,2020-02-06,2,"ACTH","Auchencorth Moss","Rural Background",230.022812661607,5.41666666666667,1.54583333333333,6.73741666666667
"153",-5.928833,54.59965,6,2020-02-06,3,"BEL2","Belfast Centre","Urban Background",189.200732087202,4.82083333333333,2.77083333333333,15.2928333333333
"154",-1.874978,52.476145,6,2020-02-06,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",208.312730170844,1.90833333333333,2.01666666666667,20.774375
"155",-3.007175,53.80489,6,2020-02-06,5,"BLC2","Blackpool Marton","Urban Background",138.95382966467,3.05416666666667,2.46666666666667,17.6622916666667
"156",-1.918235,52.481346,6,2020-02-06,6,"BMLD","Birmingham Ladywood","Urban Background",193.760030653687,1.825,1.03333333333333,13.137875
"157",-1.454946,53.244131,6,2020-02-06,7,"CHLG","Chesterfield Loundsley Green","Urban Background",242.495264215674,2.5,2.67916666666667,14.4861666666667
"158",-1.456928,53.231751,6,2020-02-06,8,"CHS7","Chesterfield Roadside","Urban Traffic",242.495264215674,2.5,2.67916666666667,21.7914583333333
"159",-1.560189,52.411628,6,2020-02-06,9,"COAL","Coventry Allesley","Urban Background",189.461069368952,1.97083333333333,1.45416666666667,18.0376666666667
"160",-2.334139,53.48481,6,2020-02-06,10,"ECCL","Salford Eccles","Urban Background",125.518599310504,1.88333333333333,2.075,23.2735
"161",-3.182186,55.945589,6,2020-02-06,11,"ED3","Edinburgh St Leonards","Urban Background",258.188718884706,4.39583333333333,3.25833333333333,9.53625
"162",-4.238214,55.860936,6,2020-02-06,12,"GHSR","Glasgow High Street","Urban Traffic",214.540233511308,2.71666666666667,2.64166666666667,9.69941666666667
"163",-4.734421,55.944079,6,2020-02-06,13,"GKA8","Greenock A8 Roadside","Urban Traffic",201.400148675325,3.95833333333333,3.13333333333333,9.78575
"164",-4.243631,55.865782,6,2020-02-06,14,"GLKP","Glasgow Townhead","Urban Background",214.540233511308,2.71666666666667,2.64166666666667,10.4855416666667
"165",-0.037418,51.449674,6,2020-02-06,15,"HP1","London Honor Oak Park","Urban Background",141.408636129189,1.33333333333333,3.19166666666667,14.9745833333333
"166",-0.213492,51.52105,6,2020-02-06,16,"KC1","London N. Kensington","Urban Background",122.530787892482,1.32083333333333,3.39166666666667,17.8488333333333
"167",-1.533119,52.28881,6,2020-02-06,17,"LEAM","Leamington Spa","Urban Background",177.257387825628,1.8,1.36666666666667,15.292875
"168",-7.900328,54.43951,6,2020-02-06,18,"LN","Lough Navar","Rural Background",171.87435798609,6.22916666666667,2.84583333333333,6.61066666666667
"169",1.302686,52.614823,6,2020-02-06,19,"NO12","Norwich Lakenfields","Urban Background",260.831101068024,2.08333333333333,2.225,19.834
"170",-1.146447,52.95473,6,2020-02-06,20,"NOTT","Nottingham Centre","Urban Background",234.509799176607,1.63333333333333,2.10416666666667,27.3241666666667
"171",-1.260278,51.744806,6,2020-02-06,21,"OX8","Oxford St Ebbes","Urban Background",150.342945510298,1.81666666666667,2.19583333333333,16.4594166666667
"172",-2.680353,53.76559,6,2020-02-06,22,"PRES","Preston","Urban Background",134.71696098162,2.67916666666667,2.33333333333333,15.533625
"173",0.634889,51.45617,6,2020-02-06,23,"ROCH","Rochester Stoke","Rural Background",227.594381955193,2.45833333333333,2.97083333333333,17.451875
"174",0.678331,51.544166,6,2020-02-06,24,"SEND","Southend-on-Sea","Urban Background",269.828972007968,2.40833333333333,2.54583333333333,12.8195416666667
"175",-1.478096,53.378622,6,2020-02-06,25,"SHDG","Sheffield Devonshire Green","Urban Background",232.994271784979,1.77083333333333,2.7875,21.1262916666667
"176",-1.395757,50.908173,6,2020-02-06,26,"SOUT","Southampton Centre","Urban Background",108.26645264193,2.45,3.2875,14.99225
"177",-1.406878,54.88361,6,2020-02-06,27,"SUN2","Sunderland Silksworth","Urban Background",234.238573889954,2.875,2.90416666666667,12.1689166666667
"178",-3.022722,53.37287,6,2020-02-06,28,"TRAN","Wirral Tranmere","Urban Background",150.900667512269,2.0375,2.45416666666667,16.3531666666667
"179",-2.638139,53.54914,6,2020-02-06,29,"WIG5","Wigan Centre","Urban Background",145.547880614967,3.075,2.2,23.2115416666667
"180",-3.002829,53.042282,6,2020-02-06,30,"WREX","Wrexham","Urban Traffic",207.889852292782,3.6125,2.48333333333333,16.7797083333333
"181",-2.094278,57.15736,7,2020-02-07,1,"ABD","Aberdeen","Urban Background",183.695892335716,8.46666666666667,4.23333333333333,22.871625
"182",-3.2429,55.79216,7,2020-02-07,2,"ACTH","Auchencorth Moss","Rural Background",188.661125267856,7.69166666666667,1.90833333333333,7.30158333333333
"183",-5.928833,54.59965,7,2020-02-07,3,"BEL2","Belfast Centre","Urban Background",176.628107355027,8.28333333333333,5.21666666666667,14.7544166666667
"184",-1.874978,52.476145,7,2020-02-07,4,"BIRR","Birmingham A4540 Roadside","Urban Traffic",175.345432687154,4.15833333333333,3.4,22.780125
"185",-3.007175,53.80489,7,2020-02-07,5,"BLC2","Blackpool Marton","Urban Background",162.989249262584,7.09583333333333,4.10833333333333,23.1859583333333
"186",-1.918235,52.481346,7,2020-02-07,6,"BMLD","Birmingham Ladywood","Urban Background",172.73023389759,4.64166666666667,3.7375,19.5715833333333
"187",-1.454946,53.244131,7,2020-02-07,7,"CHLG","Chesterfield Loundsley Green","Urban Background",182.633513226106,5.28333333333333,2.65,22.838125
"188",-1.456928,53.231751,7,2020-02-07,8,"CHS7","Chesterfield Roadside","Urban Traffic",182.633513226106,5.28333333333333,2.65,23.9908333333333
