"","U","V","T","tstamp","SID","SCODE","SFNAME","STYPE","wd","ws","air_temp","Poll_Value"
"1",-2.094198,57.133888,1,2020-02-01,1,"ABD8","Aberdeen Wellington Road","Urban Traffic",266.296717463483,7.82083333333333,4.78333333333333,17.5891183333333
"2",-3.034178,52.50385,1,2020-02-01,2,"AH","Aston Hill","Rural Background",261.281775446309,9.175,5.90833333333333,0.933735833333333
"3",-6.250873,54.861595,1,2020-02-01,3,"BALM","Ballymena Ballykeel","Urban Background",257.704860228465,7.84583333333333,5.80416666666667,11.9633266666667
"4",-1.510436,53.56292,1,2020-02-01,4,"BAR3","Barnsley Gawber","Urban Background",263.601857339992,9.40833333333333,6.80416666666667,5.01171217391304
"5",-5.974944,54.572586,1,2020-02-01,5,"BEL1","Belfast Stockman's Lane","Urban Traffic",258.552599226985,9.06666666666667,5.98333333333333,35.3462065217391
"6",-1.275039,54.60537,1,2020-02-01,6,"BIL","Billingham","Urban Industrial",248.767219796994,6.84166666666667,6.71666666666667,4.97164208333333
"7",-3.007175,53.80489,1,2020-02-01,7,"BLC2","Blackpool Marton","Urban Background",254.264275559535,10.4083333333333,7.21666666666667,9.45690708333333
"8",-1.918235,52.481346,1,2020-02-01,8,"BMLD","Birmingham Ladywood","Urban Background",256.220951678,6.9,7.07916666666667,5.92482875
"9",-2.003497,52.502436,1,2020-02-01,9,"BOLD","Oldbury Birmingham Road","Urban Traffic",256.641631767898,6.37916666666667,7.1,15.2806982608696
"10",-1.826744,50.73957,1,2020-02-01,10,"BORN","Bournemouth","Urban Background",258.686137841308,5.86666666666667,8.45,6.89068791666667
"11",-1.635718,52.82105,1,2020-02-01,11,"BOTR","Burton-on-Trent Horninglow","Urban Background",256.049399283671,8.75,6.9,7.39860416666667
"12",-2.583975,51.457968,1,2020-02-01,12,"BR11","Bristol Temple Way","Urban Traffic",254.071360365469,7.70833333333333,7.1875,15.7474454166667
"13",-2.584482,51.462839,1,2020-02-01,13,"BRS8","Bristol St Paul's","Urban Background",254.071360365469,7.70833333333333,7.1875,10.5709682608696
"14",-0.147572,50.840836,1,2020-02-01,14,"BRT3","Brighton Preston Park","Urban Background",265.959937855061,10.55,9.76666666666667,7.62432291666667
"15",-3.205782,55.862281,1,2020-02-01,15,"BUSH","Bush Estate","Rural Background",248.233172767221,9.1125,5.88333333333333,2.05183739130435
"16",-3.133508,51.680579,1,2020-02-01,16,"CAE6","Hafod-yr-ynys Roadside","Urban Traffic",260.665948902573,8.225,6.75,30.07884
"17",-2.945307,54.894834,1,2020-02-01,17,"CARL","Carlisle Roadside","Urban Traffic",249.43291557397,9.53333333333333,6.475,13.4890991666667
"18",0.54797,51.374264,1,2020-02-01,18,"CHAT","Chatham Roadside","Urban Traffic",256.660260094667,8.70416666666667,8.04166666666667,14.3219558333333
"19",-2.678731,51.638094,1,2020-02-01,19,"CHP","Chepstow A48","Urban Traffic",249.067194749573,8.52916666666667,7.92916666666667,31.2014104166667
"20",-3.152305,51.49096,1,2020-02-01,20,"CNPR","Cardiff Newport Road","Urban Traffic",251.944058646843,8.1375,8.19166666666667,8.37808541666667
"21",-1.490082,52.407708,1,2020-02-01,21,"COBR","Coventry Binley Road","Urban Traffic",253.620466159592,8.38333333333333,7.09583333333333,17.7223916666667
"22",-2.093844,53.579227,1,2020-02-01,22,"CW","Shaw Crompton Way","Urban Traffic",257.469829185014,6.52916666666667,6.43333333333333,16.8671541666667
"23",-2.959861,56.475434,1,2020-02-01,25,"DCC1","Dundee Mains Loan","Urban Background",260.31470202645,7.24166666666667,5.0875,8.9942625
"24",-7.331179,55.002818,1,2020-02-01,26,"DERR","Derry Rosemount","Urban Background",258.239982580838,7.5625,6.31666666666667,7.59417416666667
"25",-4.55973,55.943197,1,2020-02-01,27,"DUMB","Dumbarton Roadside","Urban Traffic",254.719105606753,7.55,5.8625,12.38281875
"26",-1.358547,54.516667,1,2020-02-01,28,"EAGL","Stockton-on-Tees Eaglescliffe","Urban Traffic",245.861463279607,8.075,6.10833333333333,1.52286083333333
"27",-2.334139,53.48481,1,2020-02-01,29,"ECCL","Salford Eccles","Urban Background",256.175246834077,8.08333333333333,6.70416666666667,12.6665408333333
"28",-3.532465,50.725083,1,2020-02-01,30,"EX","Exeter Roadside","Urban Traffic",254.230636339985,5.15,6.95416666666667,17.6372125
"29",-4.238214,55.860936,1,2020-02-01,31,"GHSR","Glasgow High Street","Urban Traffic",254.074913168526,6.1,6.2375,30.5169995833333
"30",-4.259122,55.85894,1,2020-02-01,32,"GLA4","Glasgow Kerbside","Urban Traffic",254.074913168526,6.1,6.2375,39.16507375
"31",-4.243631,55.865782,1,2020-02-01,33,"GLKP","Glasgow Townhead","Urban Background",254.074913168526,6.1,6.2375,19.8620229166667
"32",-0.125254,51.584128,1,2020-02-01,34,"HG4","London Haringey Priory Park South","Urban Background",259.895592941354,5.55833333333333,8.25416666666667,8.82381583333333
"33",-0.460861,51.49633,1,2020-02-01,35,"HIL","London Hillingdon","Urban Background",255.897386568847,7.49583333333333,7.65416666666667,23.3433804347826
"34",0.439548,51.518167,1,2020-02-01,36,"HOPE","Stanford-le-Hope Roadside","Urban Traffic",261.362140022629,7.86666666666667,7.97916666666667,10.2908195833333
"35",-0.167734,51.165865,1,2020-02-01,37,"HORE","Horley","Suburban Industrial",261.465757271307,7.8625,7.80833333333333,9.18035291666667
"36",-0.131931,51.49467,1,2020-02-01,38,"HORS","London Westminster","Urban Background",258.404246132936,5.36666666666667,8.29583333333333,14.97628375
"37",-0.341222,53.74878,1,2020-02-01,39,"HUL2","Hull Freetown","Urban Background",253.705480556952,9.22083333333333,7.18333333333333,15.8719008333333
"38",-0.305678,53.759013,1,2020-02-01,40,"HULR","Hull Holderness Road","Urban Traffic",254.515425387102,9.21666666666667,7.29583333333333,13.3068095833333
"39",-0.213492,51.52105,1,2020-02-01,41,"KC1","London N. Kensington","Urban Background",257.474383014086,5.50833333333333,8.1125,12.63043875
"40",-1.576361,53.819972,1,2020-02-01,42,"LED6","Leeds Headingley Kerbside","Urban Traffic",261.575806392583,6.24166666666667,7.19583333333333,12.4414404166667
"41",-1.124267,52.638742,1,2020-02-01,43,"LEIR","Leicester A594 Roadside","Urban Traffic",254.18807779566,6.7375,7.32083333333333,26.0127208333333
"42",-2.73684,52.221593,1,2020-02-01,44,"LEOM","Leominster","Suburban Background",247.585073921576,6.94166666666667,6.59583333333333,2.35731291666667
"43",-2.238917,53.371722,1,2020-02-01,45,"MAHG","Manchester Sharston","Suburban Industrial",252.200248448232,8.5125,6.84583333333333,18.0574058333333
"44",-2.237881,53.48152,1,2020-02-01,46,"MAN3","Manchester Piccadilly","Urban Background",254.359163820768,6.38333333333333,7.41666666666667,26.3888458333333
"45",-1.595362,54.986405,1,2020-02-01,47,"NCA3","Newcastle Cradlewell Roadside","Urban Traffic",262.862871516588,7.4375,7.02916666666667,25.02593375
"46",-1.610528,54.97825,1,2020-02-01,48,"NEWC","Newcastle Centre","Urban Background",262.862871516588,7.4375,7.02916666666667,19.63503625
"47",-1.146447,52.95473,1,2020-02-01,49,"NOTT","Nottingham Centre","Urban Background",256.677270081363,7.30833333333333,7.52916666666667,14.08703375
"48",-0.916605,52.272257,1,2020-02-01,50,"NTN4","Northampton Spring Park","Urban Background",256.370037709872,8.625,7.12916666666667,4.95763416666667
"49",-1.188851,52.969377,1,2020-02-01,51,"NWBV","Nottingham Western Boulevard","Urban Traffic",256.677270081363,7.30833333333333,7.52916666666667,13.9432879166667
"50",1.04901,51.777874,1,2020-02-01,52,"OSY","St Osyth","Rural Background",255.270111213158,9.53333333333333,8.37916666666667,4.84299260869565
"51",-1.257463,51.751745,1,2020-02-01,53,"OX","Oxford Centre Roadside","Urban Traffic",256.37914400267,8.00416666666667,7.10416666666667,19.1891145833333
"52",-1.260278,51.744806,1,2020-02-01,54,"OX8","Oxford St Ebbes","Urban Background",256.37914400267,8.00416666666667,7.10416666666667,4.12650375
"53",-3.196527,55.657472,1,2020-02-01,55,"PEEB","Peebles","Urban Background",257.960356711867,9.27916666666667,4.27083333333333,2.6762725
"54",-4.69237,51.782616,1,2020-02-01,56,"PEMB","Narberth","Rural Background",259.10810455008,7.3625,7.375,1.05255375
"55",-4.142361,50.37167,1,2020-02-01,57,"PLYM","Plymouth Centre","Urban Background",265.02699374753,4.79583333333333,8.16666666666667,8.29839833333333
"56",-1.095558,50.798339,1,2020-02-01,58,"POAR","Portsmouth Anglesea Road","Urban Traffic",264.56285971834,9.77916666666667,9.4625,25.7095816666667
"57",-0.944067,51.45309,1,2020-02-01,59,"REA1","Reading New Town","Urban Background",257.177040867777,7.6,7.325,9.16520833333333
"58",0.634889,51.45617,1,2020-02-01,60,"ROCH","Rochester Stoke","Rural Background",256.016911405417,9.05,8.50416666666667,3.38659
"59",-1.463484,50.920265,1,2020-02-01,61,"SA33","Southampton A33","Urban Traffic",259.058352410522,5.325,8.64166666666667,27.1252320833333
"60",-0.300306,52.132417,1,2020-02-01,62,"SDY","Sandy Roadside","Urban Traffic",255.904890999017,8.94166666666667,7.32083333333333,16.25753
"61",0.678331,51.544166,1,2020-02-01,63,"SEND","Southend-on-Sea","Urban Background",257.221457013576,8.89583333333333,8.3875,9.7132275
"62",-1.478096,53.378622,1,2020-02-01,64,"SHDG","Sheffield Devonshire Green","Urban Background",260.749434961089,8.05,7.19166666666667,7.652365
"63",-2.742134,53.451826,1,2020-02-01,65,"SHLW","St Helens Linkway","Urban Traffic",258.290470127834,7.6,6.7875,17.7861891666667
"64",-1.3159,54.565819,1,2020-02-01,66,"SOTR","Stockton-on-Tees A1305 Roadside","Urban Traffic",248.767219796994,6.84166666666667,6.71666666666667,4.428385
"65",-2.175133,53.02821,1,2020-02-01,67,"STOK","Stoke-on-Trent Centre","Urban Background",259.463670295008,8.475,6,13.0965825
"66",-0.042155,51.52253,1,2020-02-01,68,"TH2","Tower Hamlets Roadside","Urban Traffic",260.136738410996,5.575,8.3875,22.17655125
"67",0.317969,51.47707,1,2020-02-01,69,"THUR","Thurrock","Urban Background",261.844832047064,6.9375,8.04583333333333,15.6084654166667
"68",-2.030371,52.605641,1,2020-02-01,70,"WAL4","Walsall Woodlands","Urban Background",256.273338838986,8.20833333333333,6.71666666666667,6.19271333333333
"69",-2.615593,53.389225,1,2020-02-01,71,"WAR","Warrington","Urban Background",255.637849090966,8.21666666666667,7.11666666666667,19.8943825
"70",-2.638139,53.54914,1,2020-02-01,72,"WIG5","Wigan Centre","Urban Background",258.588182174814,8.2375,6.3125,5.89859291666667
"71",-3.002829,53.042282,1,2020-02-01,73,"WREX","Wrexham","Urban Traffic",262.63684510204,9.375,5.975,3.65013791666667
"72",-2.73168,53.365391,1,2020-02-01,74,"WSMR","Widnes Milton Road","Urban Traffic",254.707034172225,7.57083333333333,7.06666666666667,13.8080020833333
"73",-0.379916,50.832947,1,2020-02-01,75,"WTHG","Worthing A27 Roadside","Urban Traffic",265.892560155603,10.5958333333333,9.75416666666667,25.3544316666667
"74",-1.075861,53.951889,1,2020-02-01,76,"YK11","York Fishergate","Urban Traffic",257.18661885987,8.87916666666667,6.89583333333333,11.2999325
"75",-2.094198,57.133888,2,2020-02-02,1,"ABD8","Aberdeen Wellington Road","Urban Traffic",209.636379134263,2.92083333333333,1.45,23.46442125
"76",-3.034178,52.50385,2,2020-02-02,2,"AH","Aston Hill","Rural Background",241.971821617378,8.99583333333333,6.80833333333333,0.971520833333333
"77",-6.250873,54.861595,2,2020-02-02,3,"BALM","Ballymena Ballykeel","Urban Background",219.318984446677,5.89583333333333,5.72916666666667,10.3453233333333
"78",-1.510436,53.56292,2,2020-02-02,4,"BAR3","Barnsley Gawber","Urban Background",257.206560673947,7.6125,7.15416666666667,8.55382260869565
"79",-5.974944,54.572586,2,2020-02-02,5,"BEL1","Belfast Stockman's Lane","Urban Traffic",239.465470228033,7.075,6.225,33.9977382608696
"80",-1.275039,54.60537,2,2020-02-02,6,"BIL","Billingham","Urban Industrial",223.186090367607,3.65416666666667,5.57916666666667,11.0509216666667
"81",-3.007175,53.80489,2,2020-02-02,7,"BLC2","Blackpool Marton","Urban Background",229.530436291868,8.2125,7.48333333333333,11.89999375
"82",-1.918235,52.481346,2,2020-02-02,8,"BMLD","Birmingham Ladywood","Urban Background",225.360313574259,4.35416666666667,7.20416666666667,9.12920916666667
"83",-2.003497,52.502436,2,2020-02-02,9,"BOLD","Oldbury Birmingham Road","Urban Traffic",227.379200870169,4.30833333333333,7.28333333333333,15.11057625
"84",-1.826744,50.73957,2,2020-02-02,10,"BORN","Bournemouth","Urban Background",250.551371305665,6.62916666666667,9.925,4.28890875
"85",-1.635718,52.82105,2,2020-02-02,11,"BOTR","Burton-on-Trent Horninglow","Urban Background",224.837635120754,5.62083333333333,6.78333333333333,10.9909341666667
"86",-2.583975,51.457968,2,2020-02-02,12,"BR11","Bristol Temple Way","Urban Traffic",245.451201344197,7.72916666666667,8.75416666666667,19.9505229166667
"87",-2.584482,51.462839,2,2020-02-02,13,"BRS8","Bristol St Paul's","Urban Background",245.451201344197,7.72916666666667,8.75416666666667,12.0452195833333
"88",-0.147572,50.840836,2,2020-02-02,14,"BRT3","Brighton Preston Park","Urban Background",254.272336711793,8.49166666666667,10.1791666666667,7.77652166666667
"89",-3.205782,55.862281,2,2020-02-02,15,"BUSH","Bush Estate","Rural Background",222.77336707631,5.44166666666667,3.81666666666667,4.77305304347826
"90",-3.133508,51.680579,2,2020-02-02,16,"CAE6","Hafod-yr-ynys Roadside","Urban Traffic",267.39934098395,8.79583333333333,7.74166666666667,28.0301483333333
"91",-2.945307,54.894834,2,2020-02-02,17,"CARL","Carlisle Roadside","Urban Traffic",226.823643157468,6.94583333333333,5.90833333333333,13.19930625
"92",0.54797,51.374264,2,2020-02-02,18,"CHAT","Chatham Roadside","Urban Traffic",251.725634340795,7.94166666666667,8.59166666666667,12.0520158333333
"93",-2.678731,51.638094,2,2020-02-02,19,"CHP","Chepstow A48","Urban Traffic",234.120954027429,7.1625,8.16666666666667,27.226155
"94",-3.152305,51.49096,2,2020-02-02,20,"CNPR","Cardiff Newport Road","Urban Traffic",256.003176137983,8.79583333333333,8.60416666666667,8.58989958333333
"95",-1.490082,52.407708,2,2020-02-02,21,"COBR","Coventry Binley Road","Urban Traffic",237.315114280806,6.37083333333333,7.27083333333333,16.98424
"96",-2.093844,53.579227,2,2020-02-02,22,"CW","Shaw Crompton Way","Urban Traffic",237.885238132433,4.74583333333333,6.65833333333333,25.1910441666667
"97",-2.959861,56.475434,2,2020-02-02,25,"DCC1","Dundee Mains Loan","Urban Background",209.031155144211,2.89166666666667,1.74166666666667,29.5878258333333
"98",-7.331179,55.002818,2,2020-02-02,26,"DERR","Derry Rosemount","Urban Background",228.663869683354,6.825,5.97083333333333,9.18831583333333
"99",-4.55973,55.943197,2,2020-02-02,27,"DUMB","Dumbarton Roadside","Urban Traffic",199.724647985239,4.65416666666667,3.45416666666667,24.02027
"100",-1.358547,54.516667,2,2020-02-02,28,"EAGL","Stockton-on-Tees Eaglescliffe","Urban Traffic",229.334319578673,5.3875,5.5625,6.7198075
"101",-2.334139,53.48481,2,2020-02-02,29,"ECCL","Salford Eccles","Urban Background",235.768514471717,5.9625,7.20416666666667,17.6656020833333
"102",-3.532465,50.725083,2,2020-02-02,30,"EX","Exeter Roadside","Urban Traffic",260.986838569278,7.15833333333333,9.51666666666667,9.00347625
"103",-4.238214,55.860936,2,2020-02-02,31,"GHSR","Glasgow High Street","Urban Traffic",213.194075808872,4.05,3.82083333333333,30.5342725
"104",-4.259122,55.85894,2,2020-02-02,32,"GLA4","Glasgow Kerbside","Urban Traffic",213.194075808872,4.05,3.82083333333333,50.7150340909091
"105",-4.243631,55.865782,2,2020-02-02,33,"GLKP","Glasgow Townhead","Urban Background",213.194075808872,4.05,3.82083333333333,28.88587625
"106",-0.125254,51.584128,2,2020-02-02,34,"HG4","London Haringey Priory Park South","Urban Background",247.47653923565,4.3,8.72916666666667,11.2846325
"107",-0.460861,51.49633,2,2020-02-02,35,"HIL","London Hillingdon","Urban Background",246.293997168121,5.875,8.2875,32.8944826086957
"108",0.439548,51.518167,2,2020-02-02,36,"HOPE","Stanford-le-Hope Roadside","Urban Traffic",254.313515700579,7.17083333333333,8.5,11.07279375
"109",-0.167734,51.165865,2,2020-02-02,37,"HORE","Horley","Suburban Industrial",246.494729024662,5.98333333333333,8.39166666666667,13.1869308333333
"110",-0.131931,51.49467,2,2020-02-02,38,"HORS","London Westminster","Urban Background",246.035496388844,4.21666666666667,8.92083333333333,17.5840204166667
"111",-0.341222,53.74878,2,2020-02-02,39,"HUL2","Hull Freetown","Urban Background",235.429239825404,5.15416666666667,6.48333333333333,23.5728641666667
"112",-0.305678,53.759013,2,2020-02-02,40,"HULR","Hull Holderness Road","Urban Traffic",236.494571838934,5.35,6.53333333333333,32.8110504166667
"113",-0.213492,51.52105,2,2020-02-02,41,"KC1","London N. Kensington","Urban Background",245.588541920401,4.2625,8.64583333333333,15.8888266666667
"114",-1.576361,53.819972,2,2020-02-02,42,"LED6","Leeds Headingley Kerbside","Urban Traffic",250.230270356642,5.38333333333333,7.2,28.5092529166667
"115",-1.124267,52.638742,2,2020-02-02,43,"LEIR","Leicester A594 Roadside","Urban Traffic",237.020456601209,5.41666666666667,7.24583333333333,29.67317375
"116",-2.73684,52.221593,2,2020-02-02,44,"LEOM","Leominster","Suburban Background",257.387841013308,9.18333333333333,7.54583333333333,4.0735675
"117",-2.238917,53.371722,2,2020-02-02,45,"MAHG","Manchester Sharston","Suburban Industrial",231.225345424852,6.55416666666667,7.22916666666667,14.02122625
"118",-2.237881,53.48152,2,2020-02-02,46,"MAN3","Manchester Piccadilly","Urban Background",235.050723721231,4.71666666666667,7.7125,34.6105145833333
"119",-1.595362,54.986405,2,2020-02-02,47,"NCA3","Newcastle Cradlewell Roadside","Urban Traffic",237.111181346594,3.28333333333333,4.925,56.1818158333333
"120",-1.610528,54.97825,2,2020-02-02,48,"NEWC","Newcastle Centre","Urban Background",237.111181346594,3.28333333333333,4.925,28.34803625
"121",-1.146447,52.95473,2,2020-02-02,49,"NOTT","Nottingham Centre","Urban Background",243.293068659041,6.02916666666667,7.39166666666667,21.2960858333333
"122",-0.916605,52.272257,2,2020-02-02,50,"NTN4","Northampton Spring Park","Urban Background",237.965095837542,6.325,7.1375,6.28479125
"123",-1.188851,52.969377,2,2020-02-02,51,"NWBV","Nottingham Western Boulevard","Urban Traffic",243.293068659041,6.02916666666667,7.39166666666667,25.2792270833333
"124",1.04901,51.777874,2,2020-02-02,52,"OSY","St Osyth","Rural Background",244.990337925841,8.22083333333333,8.425,4.99999173913043
"125",-1.257463,51.751745,2,2020-02-02,53,"OX","Oxford Centre Roadside","Urban Traffic",250.975308081958,6.6,7.98333333333333,18.9012669565217
"126",-1.260278,51.744806,2,2020-02-02,54,"OX8","Oxford St Ebbes","Urban Background",250.975308081958,6.6,7.98333333333333,3.88447083333333
"127",-3.196527,55.657472,2,2020-02-02,55,"PEEB","Peebles","Urban Background",225.803971154497,6.20416666666667,2.71666666666667,7.59400416666667
"128",-4.69237,51.782616,2,2020-02-02,56,"PEMB","Narberth","Rural Background",247.272071599752,8.21666666666667,9.00416666666667,0.994831666666667
"129",-4.142361,50.37167,2,2020-02-02,57,"PLYM","Plymouth Centre","Urban Background",254.127211184795,5.52916666666667,10.2375,4.64339958333333
"130",-1.095558,50.798339,2,2020-02-02,58,"POAR","Portsmouth Anglesea Road","Urban Traffic",255.970369761333,9.23333333333333,10.0583333333333,16.97403125
"131",-0.944067,51.45309,2,2020-02-02,59,"REA1","Reading New Town","Urban Background",241.735683630424,5.08333333333333,7.8375,10.2178983333333
"132",0.634889,51.45617,2,2020-02-02,60,"ROCH","Rochester Stoke","Rural Background",250.632344783723,8.49583333333333,8.79166666666667,4.30501208333333
"133",-1.463484,50.920265,2,2020-02-02,61,"SA33","Southampton A33","Urban Traffic",251.317930706739,5.37083333333333,9.97916666666667,23.4219395833333
"134",-0.300306,52.132417,2,2020-02-02,62,"SDY","Sandy Roadside","Urban Traffic",244.044373918957,7.87916666666667,7.625,15.3743308333333
"135",0.678331,51.544166,2,2020-02-02,63,"SEND","Southend-on-Sea","Urban Background",250.350204797712,8.41666666666667,8.65833333333333,8.98265333333333
"136",-1.478096,53.378622,2,2020-02-02,64,"SHDG","Sheffield Devonshire Green","Urban Background",252.415617521892,6.3,7.27916666666667,16.4605770833333
"137",-2.742134,53.451826,2,2020-02-02,65,"SHLW","St Helens Linkway","Urban Traffic",241.055875590577,6.63333333333333,7.65,21.4446883333333
"138",-1.3159,54.565819,2,2020-02-02,66,"SOTR","Stockton-on-Tees A1305 Roadside","Urban Traffic",223.186090367607,3.65416666666667,5.57916666666667,9.58875083333333
"139",-2.175133,53.02821,2,2020-02-02,67,"STOK","Stoke-on-Trent Centre","Urban Background",244.382200595421,7.55,6.30416666666667,11.9503975
"140",-0.042155,51.52253,2,2020-02-02,68,"TH2","Tower Hamlets Roadside","Urban Traffic",248.537609241825,4.48333333333333,8.99583333333333,19.6460029166667
"141",0.317969,51.47707,2,2020-02-02,69,"THUR","Thurrock","Urban Background",252.253412477005,6.18333333333333,8.60416666666667,17.5982041666667
"142",-2.030371,52.605641,2,2020-02-02,70,"WAL4","Walsall Woodlands","Urban Background",224.182405540618,5.15833333333333,6.85833333333333,8.70771041666667
"143",-2.615593,53.389225,2,2020-02-02,71,"WAR","Warrington","Urban Background",236.383236867449,6.32916666666667,7.67083333333333,13.1085225
"144",-2.638139,53.54914,2,2020-02-02,72,"WIG5","Wigan Centre","Urban Background",236.644084757752,6.80833333333333,6.85833333333333,13.4777541666667
"145",-3.002829,53.042282,2,2020-02-02,73,"WREX","Wrexham","Urban Traffic",246.113877059297,8.3,6.86666666666667,5.57027625
"146",-2.73168,53.365391,2,2020-02-02,74,"WSMR","Widnes Milton Road","Urban Traffic",238.919812754004,6.3875,7.85833333333333,18.28764625
"147",-0.379916,50.832947,2,2020-02-02,75,"WTHG","Worthing A27 Roadside","Urban Traffic",256.008767474917,8.6875,10.1666666666667,18.0942270833333
"148",-1.075861,53.951889,2,2020-02-02,76,"YK11","York Fishergate","Urban Traffic",250.629673033748,6.90833333333333,6.58333333333333,24.2166925
"149",-2.094198,57.133888,3,2020-02-03,1,"ABD8","Aberdeen Wellington Road","Urban Traffic",253.333362930784,8.6,4.06666666666667,24.2659191666667
"150",-3.034178,52.50385,3,2020-02-03,2,"AH","Aston Hill","Rural Background",278.532654814981,9.52916666666667,4.3,1.1150975
"151",-6.250873,54.861595,3,2020-02-03,3,"BALM","Ballymena Ballykeel","Urban Background",270.525019906196,7.0375,3.90416666666667,6.16905375
"152",-1.510436,53.56292,3,2020-02-03,4,"BAR3","Barnsley Gawber","Urban Background",276.457083305178,11.8916666666667,5.24583333333333,5.048909
"153",-5.974944,54.572586,3,2020-02-03,5,"BEL1","Belfast Stockman's Lane","Urban Traffic",273.38211172276,9.10833333333333,4.30833333333333,30.7459773913043
"154",-1.275039,54.60537,3,2020-02-03,6,"BIL","Billingham","Urban Industrial",257.278054777332,5.275,4.97916666666667,6.78851625
"155",-3.007175,53.80489,3,2020-02-03,7,"BLC2","Blackpool Marton","Urban Background",271.850601637127,11.0625,6.39583333333333,7.36781041666667
"156",-1.918235,52.481346,3,2020-02-03,8,"BMLD","Birmingham Ladywood","Urban Background",264.193092101939,5.00416666666667,5.2875,10.9910343478261
"157",-2.003497,52.502436,3,2020-02-03,9,"BOLD","Oldbury Birmingham Road","Urban Traffic",262.798612148492,4.67083333333333,5.2,37.1812070833333
"158",-1.826744,50.73957,3,2020-02-03,10,"BORN","Bournemouth","Urban Background",275.385770342073,4.27916666666667,6.94583333333333,8.60909
"159",-1.635718,52.82105,3,2020-02-03,11,"BOTR","Burton-on-Trent Horninglow","Urban Background",262.00647113978,8.24583333333333,5.12083333333333,13.9812366666667
"160",-2.583975,51.457968,3,2020-02-03,12,"BR11","Bristol Temple Way","Urban Traffic",274.014795914339,6.97916666666667,6.57916666666667,25.3588091666667
"161",-2.584482,51.462839,3,2020-02-03,13,"BRS8","Bristol St Paul's","Urban Background",274.014795914339,6.97916666666667,6.57916666666667,15.7655947826087
"162",-0.147572,50.840836,3,2020-02-03,14,"BRT3","Brighton Preston Park","Urban Background",281.05300383486,10.6375,9.09166666666667,9.60747333333333
"163",-3.205782,55.862281,3,2020-02-03,15,"BUSH","Bush Estate","Rural Background",261.636558663144,10.9458333333333,4.32916666666667,0.919434782608696
"164",-3.133508,51.680579,3,2020-02-03,16,"CAE6","Hafod-yr-ynys Roadside","Urban Traffic",283.255847557735,7.925,5.42083333333333,76.91384375
"165",-2.945307,54.894834,3,2020-02-03,17,"CARL","Carlisle Roadside","Urban Traffic",260.566991222675,10.6375,5.22083333333333,16.09045625
"166",0.54797,51.374264,3,2020-02-03,18,"CHAT","Chatham Roadside","Urban Traffic",268.036015655196,6.81666666666667,6.9,31.79205625
"167",-2.678731,51.638094,3,2020-02-03,19,"CHP","Chepstow A48","Urban Traffic",264.419682839178,7.275,7.20833333333333,44.9040225
"168",-3.152305,51.49096,3,2020-02-03,20,"CNPR","Cardiff Newport Road","Urban Traffic",277.096897199131,8.04166666666667,7.4875,13.0805475
"169",-1.490082,52.407708,3,2020-02-03,21,"COBR","Coventry Binley Road","Urban Traffic",263.520599073865,6.8375,5.21666666666667,28.6506404166667
"170",-2.093844,53.579227,3,2020-02-03,22,"CW","Shaw Crompton Way","Urban Traffic",264.430141591027,5.64166666666667,4.90833333333333,19.1857454166667
"171",-2.959861,56.475434,3,2020-02-03,25,"DCC1","Dundee Mains Loan","Urban Background",259.275871927236,10.2125,4.02083333333333,6.1259425
"172",-7.331179,55.002818,3,2020-02-03,26,"DERR","Derry Rosemount","Urban Background",280.496600760941,9.54166666666667,4.76666666666667,4.09637708333333
"173",-4.55973,55.943197,3,2020-02-03,27,"DUMB","Dumbarton Roadside","Urban Traffic",269.932716782404,10.6958333333333,4.54583333333333,9.95655541666667
"174",-1.358547,54.516667,3,2020-02-03,28,"EAGL","Stockton-on-Tees Eaglescliffe","Urban Traffic",268.128163864934,7.85833333333333,4.8375,1.45713791666667
"175",-2.334139,53.48481,3,2020-02-03,29,"ECCL","Salford Eccles","Urban Background",267.736993858252,6.95833333333333,5.46666666666667,11.38359125
"176",-3.532465,50.725083,3,2020-02-03,30,"EX","Exeter Roadside","Urban Traffic",280.116433283676,4.97916666666667,6.37916666666667,11.4753727272727
"177",-4.238214,55.860936,3,2020-02-03,31,"GHSR","Glasgow High Street","Urban Traffic",269.246522770899,8.425,4.95833333333333,22.5875333333333
"178",-4.259122,55.85894,3,2020-02-03,32,"GLA4","Glasgow Kerbside","Urban Traffic",269.246522770899,8.425,4.95833333333333,37.01632
"179",-4.243631,55.865782,3,2020-02-03,33,"GLKP","Glasgow Townhead","Urban Background",269.246522770899,8.425,4.95833333333333,16.8448908333333
"180",-0.125254,51.584128,3,2020-02-03,34,"HG4","London Haringey Priory Park South","Urban Background",267.476757111441,4.62916666666667,6.7875,12.0594658333333
"181",-0.460861,51.49633,3,2020-02-03,35,"HIL","London Hillingdon","Urban Background",271.418222556084,7.775,6.41666666666667,27.1257608695652
"182",0.439548,51.518167,3,2020-02-03,36,"HOPE","Stanford-le-Hope Roadside","Urban Traffic",271.080835850662,6.425,6.9,22.4604458333333
"183",-0.167734,51.165865,3,2020-02-03,37,"HORE","Horley","Suburban Industrial",273.000182922947,7.24166666666667,6.4875,9.34705083333333
"184",-0.131931,51.49467,3,2020-02-03,38,"HORS","London Westminster","Urban Background",269.054155415987,4.7625,6.99166666666667,27.1707133333333
